3451008;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20FAMAS%20%7C%20Afterimage%20%28Factory%20New%29;3522;6735;0;false;1680605828697
49399571;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20P2000%20%7C%20Handgun%20%28Factory%20New%29;1220;1588;0;false;1680605833703
176209340;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Five-SeveN%20%7C%20Fairy%20Tale%20%28Minimal%20Wear%29;3818;4100;0;false;1680605838831
176118353;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20AK-47%20%7C%20Phantom%20Disruptor%20%28Factory%20New%29;4083;4877;0;false;1680605843707
175917596;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20P250%20%7C%20See%20Ya%20Later%20%28Factory%20New%29;4247;5008;0;false;1680605849011
176209595;https://steamcommunity.com/market/listings/730/XM1014%20%7C%20Ancient%20Lore%20%28Factory%20New%29;3331;3998;0;false;1680605854256
176097279;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20M249%20%7C%20Warbird%20%28Factory%20New%29;347;491;0;false;1680605859129
176263060;https://steamcommunity.com/market/listings/730/Desert%20Eagle%20%7C%20Ocean%20Drive%20%28Minimal%20Wear%29;4634;5122;0;false;1680605864103
176263051;https://steamcommunity.com/market/listings/730/XM1014%20%7C%20Elegant%20Vines%20%28Field-Tested%29;3239;4066;0;false;1680605871763
14953200;https://steamcommunity.com/market/listings/730/XM1014%20%7C%20Red%20Leather%20%28Factory%20New%29;2792;3999;0;false;1680605874018
1548331;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20MAC-10%20%7C%20Graven%20%28Minimal%20Wear%29;4364;4600;0;false;1680605879018
49419474;https://steamcommunity.com/market/listings/730/MP7%20%7C%20Full%20Stop%20%28Factory%20New%29;1441;1633;0;false;1680605884020
1321822;https://steamcommunity.com/market/listings/730/P250%20%7C%20Splash%20%28Factory%20New%29;3014;3995;0;false;1680605889038
176263209;https://steamcommunity.com/market/listings/730/Galil%20AR%20%7C%20CAUTION%21%20%28Field-Tested%29;2316;2875;0;false;1680605894071
176209291;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20P90%20%7C%20Cocoa%20Rampage%20%28Factory%20New%29;181;207;0;false;1680605899041
176096723;https://steamcommunity.com/market/listings/730/SCAR-20%20%7C%20Brass%20%28Field-Tested%29;5627;6677;0;false;1680605904053
139673172;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Desert%20Eagle%20%7C%20Kumicho%20Dragon%20%28Field-Tested%29;3066;3730;0;false;1680605909053
1548266;https://steamcommunity.com/market/listings/730/SG%20553%20%7C%20Wave%20Spray%20%28Factory%20New%29;1351;2113;0;false;1680605914103
3452327;https://steamcommunity.com/market/listings/730/Dual%20Berettas%20%7C%20Marina%20%28Factory%20New%29;1351;1600;0;false;1680605919140
6821618;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Five-SeveN%20%7C%20Copper%20Galaxy%20%28Minimal%20Wear%29;1759;2108;0;false;1680605924072
1548221;https://steamcommunity.com/market/listings/730/G3SG1%20%7C%20Demeter%20%28Factory%20New%29;1107;1495;0;false;1680605929199
176209534;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20M4A4%20%7C%20Cyber%20Security%20%28Minimal%20Wear%29;4558;5350;0;false;1680605935152
14953167;https://steamcommunity.com/market/listings/730/G3SG1%20%7C%20Contractor%20%28Factory%20New%29;487;699;0;false;1680605939154
175880416;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20AWP%20%7C%20Fever%20Dream%20%28Factory%20New%29;3171;3681;0;false;1680605944201
176000100;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20M4A1-S%20%7C%20Nightmare%20%28Minimal%20Wear%29;4788;5175;0;false;1680605949174
175880349;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20USP-S%20%7C%20Neo-Noir%20%28Field-Tested%29;4393;5154;0;false;1680605954171
8989660;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20MAC-10%20%7C%20Curse%20%28Factory%20New%29;1556;1856;0;false;1680605961275
15496357;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Desert%20Eagle%20%7C%20Crimson%20Web%20%28Minimal%20Wear%29;5575;7178;0;false;1680605964176
3461570;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20P250%20%7C%20Mehndi%20%28Field-Tested%29;2694;3303;0;false;1680605969199
176209598;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Nova%20%7C%20Clear%20Polymer%20%28Factory%20New%29;844;1182;0;false;1680605974183
176209417;https://steamcommunity.com/market/listings/730/Five-SeveN%20%7C%20Fairy%20Tale%20%28Minimal%20Wear%29;2129;2456;0;false;1680605979197
176263013;https://steamcommunity.com/market/listings/730/AUG%20%7C%20Sand%20Storm%20%28Minimal%20Wear%29;3819;4367;0;false;1680605984335
176263122;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20SSG%2008%20%7C%20Turbo%20Peek%20%28Minimal%20Wear%29;2289;2404;0;false;1680605989195
1321862;https://steamcommunity.com/market/listings/730/XM1014%20%7C%20Grassland%20%28Factory%20New%29;952;1323;0;false;1680605994206
176186012;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20M4A4%20%7C%20Tooth%20Fairy%20%28Factory%20New%29;2604;2962;0;false;1680605999220
23867455;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20SCAR-20%20%7C%20Cardiac%20%28Factory%20New%29;4421;5290;0;false;1680606007589
1597192;https://steamcommunity.com/market/listings/730/XM1014%20%7C%20Jungle%20%28Factory%20New%29;1067;1400;0;false;1680606011649
1321848;https://steamcommunity.com/market/listings/730/Sawed-Off%20%7C%20Orange%20DDPAT%20%28Factory%20New%29;2606;3221;0;false;1680606016648
67067159;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20SSG%2008%20%7C%20Big%20Iron%20%28Minimal%20Wear%29;2780;3260;0;false;1680606022876
175854373;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20SSG%2008%20%7C%20Dragonfire%20%28Field-Tested%29;3097;3235;0;false;1680606028523
176096757;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20P2000%20%7C%20Obsidian%20%28Minimal%20Wear%29;558;651;0;false;1680606032136
1919460;https://steamcommunity.com/market/listings/730/SSG%2008%20%7C%20Blood%20in%20the%20Water%20%28Minimal%20Wear%29;4039;4607;0;false;1680606037151
176288575;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Dual%20Berettas%20%7C%20Melondrama%20%28Minimal%20Wear%29;945;1039;0;false;1680606042148
139691718;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20M4A4%20%7C%20The%20Battlestar%20%28Minimal%20Wear%29;2721;3114;0;false;1680606047158
