id;url;highestBuyOrder;lowestSellOrder;sellsPerMonth;tracked;updatedAt;sellOrders;buyOrders
40092046;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20AK-47%20%7C%20Elite%20Build%20%28Factory%20New%29;1777;2089;0;false;1689591369718;2591;179
176209533;https://steamcommunity.com/market/listings/730/XM1014%20%7C%20Ancient%20Lore%20%28Field-Tested%29;3314;4698;0;false;1689591374703;436;7
176288680;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20FAMAS%20%7C%20Rapid%20Eye%20Movement%20%28Factory%20New%29;2105;2340;0;false;1689591379707;2227;18
14971870;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Glock-18%20%7C%20Water%20Elemental%20%28Minimal%20Wear%29;2285;2585;0;false;1689591384696;2559;60
3444680;https://steamcommunity.com/market/listings/730/M4A4%20%7C%20X-Ray%20%28Factory%20New%29;1740;1944;0;false;1689591389779;1853;192
84444492;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20AK-47%20%7C%20Point%20Disarray%20%28Field-Tested%29;2070;2162;0;false;1689591394702;1286;76
67067159;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20SSG%2008%20%7C%20Big%20Iron%20%28Minimal%20Wear%29;2594;3096;0;false;1689591399697;651;14
1321634;https://steamcommunity.com/market/listings/730/SG%20553%20%7C%20Ultraviolet%20%28Factory%20New%29;2937;3581;0;false;1689591404721;350;23
67064066;https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Frontside%20Misty%20%28Minimal%20Wear%29;2118;2382;0;false;1689591409741;3491;234
1321658;https://steamcommunity.com/market/listings/730/Tec-9%20%7C%20Nuclear%20Threat%20%28Field-Tested%29;3267;3617;0;false;1689591414746;344;13
14953220;https://steamcommunity.com/market/listings/730/USP-S%20%7C%20Business%20Class%20%28Minimal%20Wear%29;2803;3820;0;false;1689591419760;178;11
175854371;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20M4A4%20%7C%20Buzz%20Kill%20%28Field-Tested%29;1960;2267;0;false;1689591424755;1171;53
1546474;https://steamcommunity.com/market/listings/730/M4A1-S%20%7C%20Bright%20Water%20%28Minimal%20Wear%29;2603;2891;0;false;1689591429761;2044;240
84465418;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20M4A4%20%7C%20Royal%20Paladin%20%28Field-Tested%29;2037;2097;0;false;1689591434759;1011;35
1321829;https://steamcommunity.com/market/listings/730/MP9%20%7C%20Bulldozer%20%28Field-Tested%29;3367;4025;0;false;1689591439748;130;14
67073980;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20G3SG1%20%7C%20Flux%20%28Minimal%20Wear%29;2600;2936;0;false;1689591444758;194;10
176263153;https://steamcommunity.com/market/listings/730/P250%20%7C%20Digital%20Architect%20%28Minimal%20Wear%29;3634;4739;0;false;1689591449804;786;10
176262635;https://steamcommunity.com/market/listings/730/MAC-10%20%7C%20Propaganda%20%28Factory%20New%29;2548;2956;0;false;1689591454790;3292;49
14953186;https://steamcommunity.com/market/listings/730/AWP%20%7C%20Pink%20DDPAT%20%28Field-Tested%29;2479;2538;0;false;1689591459845;1752;47
40094836;https://steamcommunity.com/market/listings/730/Galil%20AR%20%7C%20Eco%20%28Minimal%20Wear%29;2169;2232;0;false;1689591464804;1112;43
3453716;https://steamcommunity.com/market/listings/730/P250%20%7C%20Mehndi%20%28Factory%20New%29;2353;2716;0;false;1689591469774;590;20
1547689;https://steamcommunity.com/market/listings/730/USP-S%20%7C%20Overgrowth%20%28Minimal%20Wear%29;2547;2971;0;false;1689591474780;1077;48
1321669;https://steamcommunity.com/market/listings/730/FAMAS%20%7C%20Contrast%20Spray%20%28Factory%20New%29;3070;4088;0;false;1689591479811;193;9
14963000;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Desert%20Eagle%20%7C%20Conspiracy%20%28Factory%20New%29;2190;2405;0;false;1689591484811;1714;136
29213029;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20P250%20%7C%20Muertos%20%28Factory%20New%29;2343;2745;0;false;1689591489796;508;21
1545066;https://steamcommunity.com/market/listings/730/AUG%20%7C%20Anodized%20Navy%20%28Factory%20New%29;1962;2300;0;false;1689591494810;514;65
175854315;https://steamcommunity.com/market/listings/730/SSG%2008%20%7C%20Dragonfire%20%28Factory%20New%29;1981;2155;0;false;1689591499826;2257;125
175896456;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20P2000%20%7C%20Woodsman%20%28Factory%20New%29;2523;3232;0;false;1689591504836;641;6
176118416;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Glock-18%20%7C%20Bullet%20Queen%20%28Field-Tested%29;2374;2539;0;false;1689591509819;2188;26
176241056;https://steamcommunity.com/market/listings/730/USP-S%20%7C%20The%20Traitor%20%28Minimal%20Wear%29;1905;2130;0;false;1689591514828;2311;144
14953135;https://steamcommunity.com/market/listings/730/XM1014%20%7C%20Red%20Leather%20%28Field-Tested%29;2256;2999;0;false;1689591519866;50;10
176186120;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Glock-18%20%7C%20Vogue%20%28Factory%20New%29;2010;2119;0;false;1689591524848;4080;66
176091935;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20AUG%20%7C%20Death%20by%20Puppy%20%28Factory%20New%29;2392;2406;0;false;1689591529857;1311;17
2385778;https://steamcommunity.com/market/listings/730/MAC-10%20%7C%20Amber%20Fade%20%28Factory%20New%29;1725;1923;0;false;1689591534872;313;26
1920665;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20MP9%20%7C%20Hypnotic%20%28Minimal%20Wear%29;1698;2140;0;false;1689591539847;213;7
176262581;https://steamcommunity.com/market/listings/730/FAMAS%20%7C%20Meltdown%20%28Factory%20New%29;2746;2900;0;false;1689591544874;3856;84
6821045;https://steamcommunity.com/market/listings/730/USP-S%20%7C%20Stainless%20%28Factory%20New%29;1906;2070;0;false;1689591549864;1675;101
176000043;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20M4A1-S%20%7C%20Nightmare%20%28Field-Tested%29;1982;2350;0;false;1689591554872;1086;65
176096741;https://steamcommunity.com/market/listings/730/Dual%20Berettas%20%7C%20Emerald%20%28Factory%20New%29;2785;3072;0;false;1689591559896;2959;77
176096736;https://steamcommunity.com/market/listings/730/MAC-10%20%7C%20Stalker%20%28Minimal%20Wear%29;1960;2265;0;false;1689591565048;1964;23
1546554;https://steamcommunity.com/market/listings/730/MAC-10%20%7C%20Graven%20%28Minimal%20Wear%29;2542;3006;0;false;1689591569902;340;12
176209358;https://steamcommunity.com/market/listings/730/Glock-18%20%7C%20Franklin%20%28Field-Tested%29;2955;3438;0;false;1689591574897;1031;8
176091894;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20P90%20%7C%20Nostalgia%20%28Factory%20New%29;2518;2645;0;false;1689591579890;3236;22
1918562;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20MP9%20%7C%20Hypnotic%20%28Factory%20New%29;2405;2561;0;false;1689591584894;646;28
176241065;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20MP9%20%7C%20Food%20Chain%20%28Factory%20New%29;2508;3020;0;false;1689591589952;4560;13
176288571;https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Nightwish%20%28Field-Tested%29;1621;1866;0;false;1689591594928;4515;454
176209410;https://steamcommunity.com/market/listings/730/Galil%20AR%20%7C%20Phoenix%20Blacklight%20%28Field-Tested%29;2743;3055;0;false;1689591599937;1176;26
1917394;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Dual%20Berettas%20%7C%20Hemoglobin%20%28Factory%20New%29;2261;2417;0;false;1689591604910;441;42
176358807;https://steamcommunity.com/market/listings/730/UMP-45%20%7C%20Wild%20Child%20%28Minimal%20Wear%29;1014;1016;0;false;1689591609927;6167;264
15497952;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20AUG%20%7C%20Bengal%20Tiger%20%28Minimal%20Wear%29;2518;2889;0;false;1689591614948;304;10
149872470;https://steamcommunity.com/market/listings/730/M4A1-S%20%7C%20Chantico%27s%20Fire%20%28Field-Tested%29;2158;2355;0;false;1689591619991;2885;182
49419420;https://steamcommunity.com/market/listings/730/MAC-10%20%7C%20Fade%20%28Factory%20New%29;2895;3154;0;false;1689591624931;2299;157
49539753;https://steamcommunity.com/market/listings/730/CZ75-Auto%20%7C%20Emerald%20%28Minimal%20Wear%29;2143;2300;0;false;1689591629931;261;16
176263145;https://steamcommunity.com/market/listings/730/P250%20%7C%20Digital%20Architect%20%28Field-Tested%29;2711;4122;0;false;1689591634991;877;6
14953221;https://steamcommunity.com/market/listings/730/Sawed-Off%20%7C%20First%20Class%20%28Field-Tested%29;2334;2956;0;false;1689591639947;74;7
176359763;https://steamcommunity.com/market/listings/730/AWP%20%7C%20Duality%20%28Field-Tested%29;829;940;0;false;1689591644999;10034;935
176263168;https://steamcommunity.com/market/listings/730/MAG-7%20%7C%20Prism%20Terrace%20%28Field-Tested%29;3531;3570;0;false;1689591650240;1478;5
176118368;https://steamcommunity.com/market/listings/730/M4A1-S%20%7C%20Player%20Two%20%28Field-Tested%29;2144;2243;0;false;1689591654985;7683;379
1918556;https://steamcommunity.com/market/listings/730/Five-SeveN%20%7C%20Case%20Hardened%20%28Factory%20New%29;2219;2592;0;false;1689591660072;2614;94
175896289;https://steamcommunity.com/market/listings/730/Five-SeveN%20%7C%20Hyper%20Beast%20%28Field-Tested%29;2393;2779;0;false;1689591665232;1158;22
176000086;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Sawed-Off%20%7C%20Devourer%20%28Factory%20New%29;2649;3021;0;false;1689591669982;538;8
1546714;https://steamcommunity.com/market/listings/730/M4A4%20%7C%20Zirka%20%28Minimal%20Wear%29;2569;2722;0;false;1689591674999;1634;167
7184807;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20AUG%20%7C%20Chameleon%20%28Factory%20New%29;2332;2915;0;false;1689591680003;295;35
14953172;https://steamcommunity.com/market/listings/730/XM1014%20%7C%20Red%20Leather%20%28Minimal%20Wear%29;2629;3625;0;false;1689591684993;57;7
176096981;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20AUG%20%7C%20Arctic%20Wolf%20%28Factory%20New%29;2006;2424;0;false;1689591690275;2983;20
176262618;https://steamcommunity.com/market/listings/730/Desert%20Eagle%20%7C%20Ocean%20Drive%20%28Field-Tested%29;2279;2424;0;false;1689591695013;4409;90
15503114;https://steamcommunity.com/market/listings/730/MAC-10%20%7C%20Ultraviolet%20%28Factory%20New%29;2522;3082;0;false;1689591699983;139;12
176263126;https://steamcommunity.com/market/listings/730/Glock-18%20%7C%20Snack%20Attack%20%28Factory%20New%29;1761;2020;0;false;1689591705059;3370;23
29211161;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Desert%20Eagle%20%7C%20Naga%20%28Factory%20New%29;1866;2150;0;false;1689591710010;1755;24
1321583;https://steamcommunity.com/market/listings/730/Nova%20%7C%20Modern%20Hunter%20%28Minimal%20Wear%29;2640;5746;0;false;1689591715046;45;6
176118412;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20AK-47%20%7C%20Phantom%20Disruptor%20%28Minimal%20Wear%29;1553;1789;0;false;1689591720033;7329;165
156117095;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20P2000%20%7C%20Imperial%20Dragon%20%28Factory%20New%29;1843;2146;0;false;1689591725043;1167;27
1321836;https://steamcommunity.com/market/listings/730/Glock-18%20%7C%20Brass%20%28Minimal%20Wear%29;2744;2921;0;false;1689591730043;833;24
6821565;https://steamcommunity.com/market/listings/730/CZ75-Auto%20%7C%20The%20Fuschia%20Is%20Now%20%28Field-Tested%29;2108;2113;0;false;1689591735040;328;24
175896348;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20AK-47%20%7C%20Orbit%20Mk01%20%28Field-Tested%29;2560;2760;0;false;1689591740099;933;40
176024810;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Desert%20Eagle%20%7C%20Mecha%20Industries%20%28Factory%20New%29;2063;2227;0;false;1689591745052;1574;93
1321522;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20P250%20%7C%20Splash%20%28Field-Tested%29;2179;2628;0;false;1689591750050;198;7
176358879;https://steamcommunity.com/market/listings/730/P2000%20%7C%20Wicked%20Sick%20%28Minimal%20Wear%29;1002;1073;0;false;1689591755104;7755;257
176209301;https://steamcommunity.com/market/listings/730/M4A4%20%7C%20Cyber%20Security%20%28Minimal%20Wear%29;2318;2446;0;false;1689591760084;4913;82
67064060;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Galil%20AR%20%7C%20Stone%20Cold%20%28Factory%20New%29;1800;2228;0;false;1689591765154;1346;26
1546355;https://steamcommunity.com/market/listings/730/M4A1-S%20%7C%20Bright%20Water%20%28Field-Tested%29;2327;2577;0;false;1689591770101;1164;197
3447075;https://steamcommunity.com/market/listings/730/M4A1-S%20%7C%20Guardian%20%28Minimal%20Wear%29;2040;2375;0;false;1689591775078;2371;255
23861463;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20P250%20%7C%20Cartel%20%28Minimal%20Wear%29;2027;2450;0;false;1689591780067;465;22
7189194;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20P90%20%7C%20Trigon%20%28Minimal%20Wear%29;1821;2108;0;false;1689591785096;677;26
176263122;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20SSG%2008%20%7C%20Turbo%20Peek%20%28Minimal%20Wear%29;2221;2716;0;false;1689591790099;3776;20
175917438;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20R8%20Revolver%20%7C%20Llama%20Cannon%20%28Factory%20New%29;2929;3359;0;false;1689591795206;597;17
139673218;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20AWP%20%7C%20Elite%20Build%20%28Field-Tested%29;2211;2492;0;false;1689591800104;1283;39
2392174;https://steamcommunity.com/market/listings/730/UMP-45%20%7C%20Blaze%20%28Minimal%20Wear%29;2638;2973;0;false;1689591805138;81;13
176288634;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20MP7%20%7C%20Abyssal%20Apparition%20%28Factory%20New%29;2108;2557;0;false;1689591810123;3395;15
49524767;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Negev%20%7C%20Loudmouth%20%28Minimal%20Wear%29;1761;2430;0;false;1689591815111;175;5
14962978;https://steamcommunity.com/market/listings/730/M4A1-S%20%7C%20Cyrex%20%28Minimal%20Wear%29;1987;2193;0;false;1689591820125;3769;215
23853284;https://steamcommunity.com/market/listings/730/P2000%20%7C%20Fire%20Elemental%20%28Factory%20New%29;1876;2119;0;false;1689591825145;1281;31
6822836;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20CZ75-Auto%20%7C%20The%20Fuschia%20Is%20Now%20%28Minimal%20Wear%29;2910;3304;0;false;1689591830150;119;7
49419411;https://steamcommunity.com/market/listings/730/CZ75-Auto%20%7C%20Emerald%20%28Factory%20New%29;2191;2300;0;false;1689591835120;1733;137
1544270;https://steamcommunity.com/market/listings/730/M4A4%20%7C%20Modern%20Hunter%20%28Field-Tested%29;2169;2446;0;false;1689591840175;654;24
176262574;https://steamcommunity.com/market/listings/730/Glock-18%20%7C%20Gamma%20Doppler%20%28Minimal%20Wear%29;3027;3213;0;false;1689591845160;3119;208
1546347;https://steamcommunity.com/market/listings/730/M4A4%20%7C%20Zirka%20%28Field-Tested%29;2235;2526;0;false;1689591850148;1547;164
7179446;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Nova%20%7C%20Antique%20%28Factory%20New%29;2343;2673;0;false;1689591855143;525;57
175880362;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20M4A1-S%20%7C%20Decimator%20%28Field-Tested%29;2064;2201;0;false;1689591860159;1843;99
176263209;https://steamcommunity.com/market/listings/730/Galil%20AR%20%7C%20CAUTION%21%20%28Field-Tested%29;2640;3301;0;false;1689591865172;992;6
1546410;https://steamcommunity.com/market/listings/730/USP-S%20%7C%20Overgrowth%20%28Field-Tested%29;2197;2324;0;false;1689591870156;1296;125
8990343;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Tec-9%20%7C%20Isaac%20%28Factory%20New%29;2416;2583;0;false;1689591875340;345;26
149887246;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20PP-Bizon%20%7C%20Judgement%20of%20Anubis%20%28Minimal%20Wear%29;2173;2305;0;false;1689591880181;388;15
1546411;https://steamcommunity.com/market/listings/730/MAC-10%20%7C%20Graven%20%28Field-Tested%29;2169;2415;0;false;1689591885201;482;28
176209206;https://steamcommunity.com/market/listings/730/USP-S%20%7C%20Monster%20Mashup%20%28Minimal%20Wear%29;2202;2558;0;false;1689591890207;10117;67
175880459;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20AWP%20%7C%20Fever%20Dream%20%28Minimal%20Wear%29;2064;2185;0;false;1689591895191;1861;71
176321264;https://steamcommunity.com/market/listings/730/AWP%20%7C%20Chromatic%20Aberration%20%28Field-Tested%29;1134;1283;0;false;1689591900191;4364;508
139654815;https://steamcommunity.com/market/listings/730/Desert%20Eagle%20%7C%20Kumicho%20Dragon%20%28Minimal%20Wear%29;1889;2065;0;false;1689591905263;3549;115
175896503;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20P90%20%7C%20Death%20Grip%20%28Factory%20New%29;2510;4125;0;false;1689591910248;687;2
156113447;https://steamcommunity.com/market/listings/730/M4A1-S%20%7C%20Mecha%20Industries%20%28Field-Tested%29;2157;2352;0;false;1689591915232;5377;203
3441232;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20AK-47%20%7C%20Blue%20Laminate%20%28Minimal%20Wear%29;1821;2170;0;false;1689591920269;994;194
175966897;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20AWP%20%7C%20Mortis%20%28Factory%20New%29;1434;1668;0;false;1689591925390;2284;161
14953197;https://steamcommunity.com/market/listings/730/USP-S%20%7C%20Business%20Class%20%28Field-Tested%29;2314;2560;0;false;1689591930239;223;37
149913842;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20UMP-45%20%7C%20Primal%20Saber%20%28Factory%20New%29;2175;2316;0;false;1689591935258;1143;25
176096885;https://steamcommunity.com/market/listings/730/M4A1-S%20%7C%20Moss%20Quartz%20%28Factory%20New%29;1763;2059;0;false;1689591940318;3668;83
40097840;https://steamcommunity.com/market/listings/730/M4A1-S%20%7C%20Hyper%20Beast%20%28Field-Tested%29;2274;2355;0;false;1689591945237;6148;238
1321682;https://steamcommunity.com/market/listings/730/P250%20%7C%20Gunsmoke%20%28Factory%20New%29;1987;3146;0;false;1689591950275;83;7
165086326;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20AUG%20%7C%20Syd%20Mead%20%28Factory%20New%29;1921;2070;0;false;1689591955264;414;29
176024915;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20UMP-45%20%7C%20Momentum%20%28Factory%20New%29;1786;2150;0;false;1689591960293;1771;35
176262666;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Glock-18%20%7C%20Snack%20Attack%20%28Minimal%20Wear%29;1980;2478;0;false;1689591965270;2949;15
15494471;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Negev%20%7C%20Bratatat%20%28Factory%20New%29;1538;2153;0;false;1689591970353;98;20
156113509;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20SCAR-20%20%7C%20Bloodsport%20%28Factory%20New%29;1503;1709;0;false;1689591975359;506;19
176209427;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20M4A4%20%7C%20Cyber%20Security%20%28Field-Tested%29;1946;2040;0;false;1689591980292;2756;27
176097387;https://steamcommunity.com/market/listings/730/G3SG1%20%7C%20Violet%20Murano%20%28Factory%20New%29;2108;2562;0;false;1689591985283;2297;15
176096659;https://steamcommunity.com/market/listings/730/SSG%2008%20%7C%20Orange%20Filigree%20%28Factory%20New%29;2150;2582;0;false;1689591990304;1301;15
176209324;https://steamcommunity.com/market/listings/730/Glock-18%20%7C%20Neo-Noir%20%28Minimal%20Wear%29;2040;2242;0;false;1689591995383;3578;72
176241144;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20XM1014%20%7C%20XOXO%20%28Factory%20New%29;2129;2579;0;false;1689592000332;5284;6
3443487;https://steamcommunity.com/market/listings/730/FAMAS%20%7C%20Afterimage%20%28Field-Tested%29;2129;2317;0;false;1689592005331;329;26
14963001;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20P90%20%7C%20Asiimov%20%28Field-Tested%29;1864;1909;0;false;1689592010334;673;32
176042649;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20AWP%20%7C%20Atheris%20%28Minimal%20Wear%29;1258;1469;0;false;1689592015307;2783;151
84483713;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20R8%20Revolver%20%7C%20Crimson%20Web%20%28Factory%20New%29;1872;2173;0;false;1689592020338;143;14
176097575;https://steamcommunity.com/market/listings/730/P90%20%7C%20Baroque%20Red%20%28Minimal%20Wear%29;2066;2442;0;false;1689592025348;898;16
1546715;https://steamcommunity.com/market/listings/730/SSG%2008%20%7C%20Mayan%20Dreams%20%28Factory%20New%29;2999;4579;0;false;1689592030325;215;10
1321904;https://steamcommunity.com/market/listings/730/P250%20%7C%20Modern%20Hunter%20%28Minimal%20Wear%29;2047;2700;0;false;1689592035379;101;14
176262628;https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Leet%20Museo%20%28Field-Tested%29;1734;1872;0;false;1689592040371;4428;161
176209448;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20USP-S%20%7C%20Monster%20Mashup%20%28Field-Tested%29;1944;2267;0;false;1689592045351;3433;56
176097231;https://steamcommunity.com/market/listings/730/P90%20%7C%20Baroque%20Red%20%28Factory%20New%29;2134;2227;0;false;1689592050344;2360;34
176118373;https://steamcommunity.com/market/listings/730/MAC-10%20%7C%20Disco%20Tech%20%28Factory%20New%29;1478;1549;0;false;1689592055365;6270;102
175999903;https://steamcommunity.com/market/listings/730/M4A1-S%20%7C%20Nightmare%20%28Minimal%20Wear%29;1669;1728;0;false;1689592060383;4395;243
176024917;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20MP5-SD%20%7C%20Phosphor%20%28Factory%20New%29;1874;2256;0;false;1689592065357;1415;30
23853267;https://steamcommunity.com/market/listings/730/P250%20%7C%20Cartel%20%28Factory%20New%29;1442;1788;0;false;1689592070397;934;33
1395120;https://steamcommunity.com/market/listings/730/P90%20%7C%20Glacier%20Mesh%20%28Factory%20New%29;1971;3927;0;false;1689592075350;166;9
176097069;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Tec-9%20%7C%20Decimator%20%28Field-Tested%29;1986;2406;0;false;1689592080439;5008;9
84454651;https://steamcommunity.com/market/listings/730/R8%20Revolver%20%7C%20Fade%20%28Factory%20New%29;1913;1946;0;false;1689592085429;1752;92
3443524;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20AK-47%20%7C%20Blue%20Laminate%20%28Field-Tested%29;1725;2027;0;false;1689592090388;1270;184
156140139;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Glock-18%20%7C%20Wasteland%20Rebel%20%28Minimal%20Wear%29;2017;2258;0;false;1689592095397;1033;21
176263016;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20FAMAS%20%7C%20ZX%20Spectron%20%28Factory%20New%29;1857;3424;0;false;1689592100391;2954;13
176209459;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Five-SeveN%20%7C%20Fairy%20Tale%20%28Field-Tested%29;1963;2281;0;false;1689592105396;3314;13
49594440;https://steamcommunity.com/market/listings/730/Five-SeveN%20%7C%20Nitro%20%28Factory%20New%29;2291;4800;0;false;1689592110455;214;2
84454619;https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Point%20Disarray%20%28Minimal%20Wear%29;1412;1458;0;false;1689592115410;2968;247
176209417;https://steamcommunity.com/market/listings/730/Five-SeveN%20%7C%20Fairy%20Tale%20%28Minimal%20Wear%29;2208;2616;0;false;1689592120436;5742;20
14953244;https://steamcommunity.com/market/listings/730/USP-S%20%7C%20Road%20Rash%20%28Field-Tested%29;2329;2674;0;false;1689592125411;709;17
175917522;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20P250%20%7C%20See%20Ya%20Later%20%28Minimal%20Wear%29;1673;1867;0;false;1689592130444;556;26
15005295;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Five-SeveN%20%7C%20Fowl%20Play%20%28Factory%20New%29;1842;2266;0;false;1689592135422;150;11
176241062;https://steamcommunity.com/market/listings/730/M4A4%20%7C%20In%20Living%20Color%20%28Minimal%20Wear%29;1165;1189;0;false;1689592140449;2595;202
1546072;https://steamcommunity.com/market/listings/730/AUG%20%7C%20Anodized%20Navy%20%28Minimal%20Wear%29;1335;2433;0;false;1689592145474;48;7
23853292;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20XM1014%20%7C%20Tranquility%20%28Minimal%20Wear%29;2038;2052;0;false;1689592150453;305;17
176042710;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Desert%20Eagle%20%7C%20Light%20Rail%20%28Factory%20New%29;1145;1248;0;false;1689592155450;2510;54
49419394;https://steamcommunity.com/market/listings/730/Desert%20Eagle%20%7C%20Midnight%20Storm%20%28Minimal%20Wear%29;1760;1957;0;false;1689592160472;7585;152
2394488;https://steamcommunity.com/market/listings/730/SSG%2008%20%7C%20Tropical%20Storm%20%28Factory%20New%29;2728;5130;0;false;1689592165507;170;8
49419369;https://steamcommunity.com/market/listings/730/P250%20%7C%20Whiteout%20%28Minimal%20Wear%29;2108;2300;0;false;1689592170460;1678;84
176321302;https://steamcommunity.com/market/listings/730/Sawed-Off%20%7C%20Kiss%E2%99%A5Love%20%28Factory%20New%29;1391;1495;0;false;1689592175469;3149;72
139673188;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Nova%20%7C%20Hyper%20Beast%20%28Field-Tested%29;2353;2487;0;false;1689592180482;637;20
6821621;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Desert%20Eagle%20%7C%20Heirloom%20%28Minimal%20Wear%29;1510;1759;0;false;1689592185493;605;30
1321638;https://steamcommunity.com/market/listings/730/PP-Bizon%20%7C%20Modern%20Hunter%20%28Minimal%20Wear%29;1889;3349;0;false;1689592190606;58;10
1321773;https://steamcommunity.com/market/listings/730/SG%20553%20%7C%20Tornado%20%28Factory%20New%29;2778;9933;0;false;1689244984510;0;0
3458817;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20FAMAS%20%7C%20Afterimage%20%28Minimal%20Wear%29;2496;2921;0;false;1689592195493;189;9
176096661;https://steamcommunity.com/market/listings/730/G3SG1%20%7C%20Violet%20Murano%20%28Minimal%20Wear%29;2062;2565;0;false;1689592200505;2114;14
175854415;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20P90%20%7C%20Shallow%20Grave%20%28Factory%20New%29;1637;1778;0;false;1689592205495;878;19
